,INDICATOR,PANEL,PANEL_NUM,UNIT,UNIT_NUM,STUB_NAME,STUB_NAME_NUM,STUB_LABEL,STUB_LABEL_NUM,YEAR,YEAR_NUM,AGE,AGE_NUM,ESTIMATE,FLAG,ALL,Youth(<15-34),Adult(35-64),Elderly(65-80+),Gender,Ethnicity,Race,Age Group,any_opioid,natural_semisynthetic_opioids,methadone,other_synthetic_opioids,heroin
124,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.4,2005,7,All ages,1,2.2,,1,0,0,0,Male,,Asian or Pacific Islander,,0,0,0,0,0
125,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.4,2006,8,All ages,1,2.3,,1,0,0,0,Male,,Asian or Pacific Islander,,0,0,0,0,0
126,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.4,2007,9,All ages,1,2.2,,1,0,0,0,Male,,Asian or Pacific Islander,,0,0,0,0,0
127,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.4,2008,10,All ages,1,2.1,,1,0,0,0,Male,,Asian or Pacific Islander,,0,0,0,0,0
128,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.4,2009,11,All ages,1,2.8,,1,0,0,0,Male,,Asian or Pacific Islander,,0,0,0,0,0
129,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.4,2010,12,All ages,1,2.5,,1,0,0,0,Male,,Asian or Pacific Islander,,0,0,0,0,0
130,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.4,2011,13,All ages,1,3.2,,1,0,0,0,Male,,Asian or Pacific Islander,,0,0,0,0,0
131,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.4,2012,14,All ages,1,3.1,,1,0,0,0,Male,,Asian or Pacific Islander,,0,0,0,0,0
132,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.4,2013,15,All ages,1,3.2,,1,0,0,0,Male,,Asian or Pacific Islander,,0,0,0,0,0
133,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.4,2014,16,All ages,1,3.3,,1,0,0,0,Male,,Asian or Pacific Islander,,0,0,0,0,0
134,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.4,2015,17,All ages,1,4.1,,1,0,0,0,Male,,Asian or Pacific Islander,,0,0,0,0,0
135,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.4,2016,18,All ages,1,4.7,,1,0,0,0,Male,,Asian or Pacific Islander,,0,0,0,0,0
136,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.4,2017,19,All ages,1,5.2,,1,0,0,0,Male,,Asian or Pacific Islander,,0,0,0,0,0
137,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.4,2018,20,All ages,1,5.7,,1,0,0,0,Male,,Asian or Pacific Islander,,0,0,0,0,0
138,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.5,1999,1,All ages,1,4.0,,1,0,0,0,Female,,White,,0,0,0,0,0
139,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.5,2000,2,All ages,1,4.3,,1,0,0,0,Female,,White,,0,0,0,0,0
140,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.5,2001,3,All ages,1,4.9,,1,0,0,0,Female,,White,,0,0,0,0,0
141,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.5,2002,4,All ages,1,6.2,,1,0,0,0,Female,,White,,0,0,0,0,0
142,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.5,2003,5,All ages,1,6.9,,1,0,0,0,Female,,White,,0,0,0,0,0
143,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.5,2004,6,All ages,1,7.5,,1,0,0,0,Female,,White,,0,0,0,0,0
144,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.5,2005,7,All ages,1,8.0,,1,0,0,0,Female,,White,,0,0,0,0,0
145,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.5,2006,8,All ages,1,9.0,,1,0,0,0,Female,,White,,0,0,0,0,0
146,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.5,2007,9,All ages,1,9.8,,1,0,0,0,Female,,White,,0,0,0,0,0
147,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.5,2008,10,All ages,1,10.1,,1,0,0,0,Female,,White,,0,0,0,0,0
148,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.5,2009,11,All ages,1,10.3,,1,0,0,0,Female,,White,,0,0,0,0,0
149,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.5,2010,12,All ages,1,10.9,,1,0,0,0,Female,,White,,0,0,0,0,0
150,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.5,2011,13,All ages,1,11.7,,1,0,0,0,Female,,White,,0,0,0,0,0
151,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.5,2012,14,All ages,1,11.6,,1,0,0,0,Female,,White,,0,0,0,0,0
152,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.5,2013,15,All ages,1,12.1,,1,0,0,0,Female,,White,,0,0,0,0,0
153,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.5,2014,16,All ages,1,12.7,,1,0,0,0,Female,,White,,0,0,0,0,0
154,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.5,2015,17,All ages,1,13.6,,1,0,0,0,Female,,White,,0,0,0,0,0
155,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.5,2016,18,All ages,1,15.2,,1,0,0,0,Female,,White,,0,0,0,0,0
156,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.5,2017,19,All ages,1,16.3,,1,0,0,0,Female,,White,,0,0,0,0,0
157,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.5,2018,20,All ages,1,15.2,,1,0,0,0,Female,,White,,0,0,0,0,0
158,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: Black or African American,4.6,1999,1,All ages,1,3.9,,1,0,0,0,Female,,Black,,0,0,0,0,0
159,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: Black or African American,4.6,2000,2,All ages,1,4.1,,1,0,0,0,Female,,Black,,0,0,0,0,0
160,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: Black or African American,4.6,2001,3,All ages,1,4.4,,1,0,0,0,Female,,Black,,0,0,0,0,0
161,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: Black or African American,4.6,2002,4,All ages,1,5.0,,1,0,0,0,Female,,Black,,0,0,0,0,0
162,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: Black or African American,4.6,2003,5,All ages,1,5.2,,1,0,0,0,Female,,Black,,0,0,0,0,0
163,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: Black or African American,4.6,2004,6,All ages,1,5.5,,1,0,0,0,Female,,Black,,0,0,0,0,0
164,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: Black or African American,4.6,2005,7,All ages,1,6.0,,1,0,0,0,Female,,Black,,0,0,0,0,0
165,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: Black or African American,4.6,2006,8,All ages,1,6.3,,1,0,0,0,Female,,Black,,0,0,0,0,0
166,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: Black or African American,4.6,2007,9,All ages,1,6.3,,1,0,0,0,Female,,Black,,0,0,0,0,0
167,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: Black or African American,4.6,2008,10,All ages,1,5.4,,1,0,0,0,Female,,Black,,0,0,0,0,0
168,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: Black or African American,4.6,2009,11,All ages,1,5.6,,1,0,0,0,Female,,Black,,0,0,0,0,0
169,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: Black or African American,4.6,2010,12,All ages,1,5.7,,1,0,0,0,Female,,Black,,0,0,0,0,0
170,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: Black or African American,4.6,2011,13,All ages,1,5.9,,1,0,0,0,Female,,Black,,0,0,0,0,0
171,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: Black or African American,4.6,2012,14,All ages,1,6.0,,1,0,0,0,Female,,Black,,0,0,0,0,0
172,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: Black or African American,4.6,2013,15,All ages,1,6.3,,1,0,0,0,Female,,Black,,0,0,0,0,0
173,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: Black or African American,4.6,2014,16,All ages,1,7.0,,1,0,0,0,Female,,Black,,0,0,0,0,0
174,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: Black or African American,4.6,2015,17,All ages,1,7.5,,1,0,0,0,Female,,Black,,0,0,0,0,0
175,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: Black or African American,4.6,2016,18,All ages,1,10.0,,1,0,0,0,Female,,Black,,0,0,0,0,0
176,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: Black or African American,4.6,2017,19,All ages,1,11.2,,1,0,0,0,Female,,Black,,0,0,0,0,0
177,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: Black or African American,4.6,2018,20,All ages,1,11.1,,1,0,0,0,Female,,Black,,0,0,0,0,0
178,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: American Indian or Alaska Native,4.7,1999,1,All ages,1,4.6,,1,0,0,0,Female,,American Indian or Alaska Native,,0,0,0,0,0
179,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: American Indian or Alaska Native,4.7,2000,2,All ages,1,3.7,,1,0,0,0,Female,,American Indian or Alaska Native,,0,0,0,0,0
180,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: American Indian or Alaska Native,4.7,2001,3,All ages,1,5.2,,1,0,0,0,Female,,American Indian or Alaska Native,,0,0,0,0,0
181,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: American Indian or Alaska Native,4.7,2002,4,All ages,1,5.6,,1,0,0,0,Female,,American Indian or Alaska Native,,0,0,0,0,0
182,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: American Indian or Alaska Native,4.7,2003,5,All ages,1,7.3,,1,0,0,0,Female,,American Indian or Alaska Native,,0,0,0,0,0
183,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: American Indian or Alaska Native,4.7,2004,6,All ages,1,7.9,,1,0,0,0,Female,,American Indian or Alaska Native,,0,0,0,0,0
184,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: American Indian or Alaska Native,4.7,2005,7,All ages,1,8.6,,1,0,0,0,Female,,American Indian or Alaska Native,,0,0,0,0,0
185,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: American Indian or Alaska Native,4.7,2006,8,All ages,1,7.9,,1,0,0,0,Female,,American Indian or Alaska Native,,0,0,0,0,0
186,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: American Indian or Alaska Native,4.7,2007,9,All ages,1,9.9,,1,0,0,0,Female,,American Indian or Alaska Native,,0,0,0,0,0
187,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: American Indian or Alaska Native,4.7,2008,10,All ages,1,8.8,,1,0,0,0,Female,,American Indian or Alaska Native,,0,0,0,0,0
188,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: American Indian or Alaska Native,4.7,2009,11,All ages,1,9.6,,1,0,0,0,Female,,American Indian or Alaska Native,,0,0,0,0,0
189,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: American Indian or Alaska Native,4.7,2010,12,All ages,1,9.7,,1,0,0,0,Female,,American Indian or Alaska Native,,0,0,0,0,0
190,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: American Indian or Alaska Native,4.7,2011,13,All ages,1,10.7,,1,0,0,0,Female,,American Indian or Alaska Native,,0,0,0,0,0
191,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: American Indian or Alaska Native,4.7,2012,14,All ages,1,12.2,,1,0,0,0,Female,,American Indian or Alaska Native,,0,0,0,0,0
192,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: American Indian or Alaska Native,4.7,2013,15,All ages,1,11.6,,1,0,0,0,Female,,American Indian or Alaska Native,,0,0,0,0,0
193,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: American Indian or Alaska Native,4.7,2014,16,All ages,1,11.2,,1,0,0,0,Female,,American Indian or Alaska Native,,0,0,0,0,0
194,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: American Indian or Alaska Native,4.7,2015,17,All ages,1,11.3,,1,0,0,0,Female,,American Indian or Alaska Native,,0,0,0,0,0
195,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: American Indian or Alaska Native,4.7,2016,18,All ages,1,13.1,,1,0,0,0,Female,,American Indian or Alaska Native,,0,0,0,0,0
196,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: American Indian or Alaska Native,4.7,2017,19,All ages,1,12.7,,1,0,0,0,Female,,American Indian or Alaska Native,,0,0,0,0,0
197,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: American Indian or Alaska Native,4.7,2018,20,All ages,1,12.8,,1,0,0,0,Female,,American Indian or Alaska Native,,0,0,0,0,0
198,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: Asian or Pacific Islander,4.8,1999,1,All ages,1,1.0,,1,0,0,0,Female,,Asian or Pacific Islander,,0,0,0,0,0
199,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: Asian or Pacific Islander,4.8,2000,2,All ages,1,0.8,,1,0,0,0,Female,,Asian or Pacific Islander,,0,0,0,0,0
200,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: Asian or Pacific Islander,4.8,2001,3,All ages,1,0.8,,1,0,0,0,Female,,Asian or Pacific Islander,,0,0,0,0,0
201,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: Asian or Pacific Islander,4.8,2002,4,All ages,1,1.1,,1,0,0,0,Female,,Asian or Pacific Islander,,0,0,0,0,0
202,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: Asian or Pacific Islander,4.8,2003,5,All ages,1,1.2,,1,0,0,0,Female,,Asian or Pacific Islander,,0,0,0,0,0
203,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: Asian or Pacific Islander,4.8,2004,6,All ages,1,1.1,,1,0,0,0,Female,,Asian or Pacific Islander,,0,0,0,0,0
204,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: Asian or Pacific Islander,4.8,2005,7,All ages,1,1.3,,1,0,0,0,Female,,Asian or Pacific Islander,,0,0,0,0,0
205,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: Asian or Pacific Islander,4.8,2006,8,All ages,1,1.4,,1,0,0,0,Female,,Asian or Pacific Islander,,0,0,0,0,0
206,Drug overdose death rates,All drug overdose deaths,0,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: Asian or Pacific Islander,4.8,2007,9,All ages,1,1.6,,1,0,0,0,Female,,Asian or Pacific Islander,,0,0,0,0,0
